'sample #','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
29410,206,-113,-318,-46,262,-216,-211,266,261,19,-168,-205,-25,-447,199
29411,205,-117,-321,-44,263,-219,-211,270,267,18,-172,-207,-20,-450,203
29412,190,-120,-310,-35,251,-215,-210,281,280,21,-171,-206,-19,-445,207
29413,172,-131,-302,-21,238,-217,-205,299,296,32,-167,-204,-17,-456,208
29414,219,-119,-338,-50,279,-229,-207,311,301,31,-173,-207,-13,-462,202
29415,234,-105,-340,-64,288,-223,-203,323,312,34,-175,-214,-14,-454,198
29416,236,-109,-345,-64,291,-227,-200,333,319,38,-176,-217,-13,-467,200
29417,264,-112,-376,-76,321,-245,-199,344,329,44,-181,-234,-20,-481,197
29418,265,-115,-380,-75,323,-248,-188,356,341,50,-183,-242,-21,-477,198
29419,253,-125,-378,-64,316,-252,-186,364,348,51,-190,-240,-15,-464,197
29420,267,-133,-400,-66,333,-267,-189,372,357,51,-195,-242,-15,-464,192
29421,267,-130,-397,-69,332,-264,-178,387,371,57,-195,-238,-17,-476,190
29422,267,-134,-401,-67,334,-268,-168,403,389,64,-199,-235,-13,-482,190
29423,268,-165,-433,-52,351,-299,-180,402,383,53,-217,-248,-11,-503,189
29424,238,-172,-409,-33,324,-291,-168,416,394,62,-209,-240,-14,-524,188
29425,262,-153,-415,-54,339,-285,-159,429,404,69,-201,-237,-8,-515,192
29426,229,-147,-376,-41,303,-262,-143,453,424,86,-191,-227,-4,-504,191
29427,277,-136,-413,-70,345,-275,-152,450,426,80,-199,-242,-6,-499,190
29428,356,-146,-502,-105,429,-324,-177,426,403,48,-229,-273,-6,-498,187
29429,310,-146,-456,-82,383,-301,-147,456,425,67,-215,-246,-6,-499,186
29430,314,-139,-453,-87,384,-297,-145,462,433,69,-218,-245,-3,-498,188
29431,263,-152,-415,-56,340,-284,-139,472,439,72,-212,-247,-7,-500,184
29432,231,-139,-370,-46,301,-255,-120,491,456,94,-194,-232,-10,-504,185
29433,261,-146,-408,-58,335,-277,-131,483,453,85,-211,-249,-11,-514,181
29434,280,-148,-428,-66,354,-288,-135,487,453,74,-221,-258,-11,-517,170
29435,254,-128,-383,-63,319,-256,-116,510,477,95,-202,-241,-9,-495,174
29436,248,-133,-381,-57,315,-257,-114,512,480,99,-203,-237,-5,-481,182
29437,343,-134,-477,-104,411,-306,-138,491,455,73,-229,-263,-3,-495,177
29438,314,-130,-444,-92,379,-287,-118,514,472,90,-211,-253,-6,-517,175
29439,272,-133,-405,-69,339,-269,-104,528,490,106,-198,-244,-7,-513,172
29440,354,-131,-486,-112,421,-309,-121,505,472,83,-222,-271,-7,-511,169
29441,358,-111,-470,-123,414,-291,-105,515,477,91,-213,-261,-7,-511,170
29442,300,-111,-411,-95,356,-261,-80,550,509,120,-185,-233,-5,-510,162
29443,345,-79,-425,-133,386,-253,-73,561,519,128,-180,-224,-6,-511,157
29444,387,-89,-476,-149,432,-283,-86,541,498,106,-198,-249,-7,-492,160
29445,308,-163,-471,-73,390,-317,-102,523,479,87,-214,-271,-9,-489,153
29446,275,-154,-429,-61,353,-292,-84,538,492,103,-200,-256,-13,-486,149
29447,296,-134,-430,-81,364,-283,-81,543,495,108,-196,-252,-11,-483,148
29448,319,-117,-436,-101,378,-277,-81,543,498,110,-197,-246,-7,-487,143
29449,331,-98,-429,-116,381,-264,-64,553,509,119,-186,-238,-7,-474,138
29450,298,-115,-414,-91,357,-265,-68,546,500,112,-186,-243,-9,-469,134
29451,263,-127,-390,-68,327,-259,-59,548,506,118,-183,-240,-12,-478,129
29452,262,-112,-374,-75,319,-244,-54,553,510,125,-180,-235,-14,-471,126
29453,232,-124,-356,-54,295,-240,-59,548,501,114,-178,-235,-11,-461,129
29454,225,-130,-355,-47,290,-243,-54,548,499,114,-177,-236,-10,-455,125
29455,241,-103,-345,-69,293,-224,-47,552,507,124,-169,-226,-9,-437,117
29456,271,-80,-351,-96,311,-216,-43,552,508,126,-166,-224,-12,-434,116
29457,323,-73,-396,-125,360,-235,-52,547,497,117,-174,-229,-13,-441,111
29458,289,-103,-392,-93,341,-248,-55,537,489,113,-176,-234,-9,-434,112
29459,272,-99,-371,-86,322,-235,-46,538,492,120,-168,-227,-8,-434,107
29460,278,-91,-368,-94,324,-230,-43,544,494,118,-162,-222,-8,-435,100
29461,284,-83,-367,-101,326,-226,-34,546,492,120,-157,-217,-10,-432,97
29462,296,-72,-367,-112,332,-220,-20,550,496,127,-148,-207,-13,-428,94
29463,300,-63,-362,-119,332,-213,-9,552,500,138,-139,-196,-13,-417,89
29464,294,-60,-354,-117,325,-207,-4,553,501,143,-131,-190,-15,-425,87
29465,268,-79,-346,-95,307,-213,-7,546,493,137,-135,-195,-20,-432,85
29466,276,-70,-346,-103,312,-209,-1,549,493,141,-129,-190,-17,-430,78
29467,262,-69,-331,-96,297,-200,0,550,491,140,-122,-187,-19,-417,75
29468,236,-63,-299,-86,268,-182,10,550,487,145,-114,-176,-19,-397,75
29469,243,-56,-300,-94,272,-179,15,547,482,143,-112,-176,-17,-397,71
29470,218,-88,-305,-65,262,-197,-7,521,456,123,-127,-195,-22,-390,67
29471,164,-109,-272,-27,219,-191,-13,503,441,112,-136,-201,-22,-392,63
29472,154,-102,-255,-26,205,-179,-13,502,436,109,-136,-201,-25,-387,59
29473,192,-67,-258,-63,226,-163,-1,509,442,116,-120,-191,-27,-357,57
29474,230,-25,-256,-102,244,-141,13,515,450,132,-100,-181,-27,-342,50
29475,240,-13,-252,-114,247,-133,9,507,444,128,-105,-171,-24,-343,42
29476,196,-30,-226,-83,212,-129,10,495,435,118,-111,-167,-25,-331,44
29477,194,-39,-233,-78,214,-136,15,491,425,117,-108,-172,-27,-323,39
29478,186,-44,-230,-71,209,-138,19,489,422,116,-109,-166,-28,-348,38
29479,150,-56,-205,-47,178,-131,20,485,416,115,-105,-161,-31,-350,37
29480,141,-40,-180,-51,161,-111,37,495,420,125,-91,-151,-32,-340,30
29481,55,-89,-144,17,100,-117,36,481,407,117,-94,-156,-31,-334,25
29482,150,-32,-182,-59,166,-107,43,478,405,123,-86,-148,-29,-332,22
29483,258,36,-222,-147,241,-93,48,477,404,125,-81,-143,-33,-329,17
29484,232,14,-218,-123,226,-103,42,459,388,111,-88,-148,-37,-316,15
29485,260,34,-226,-147,244,-97,51,456,383,114,-82,-140,-35,-322,14
29486,191,-27,-218,-82,205,-123,31,430,355,94,-98,-156,-33,-316,6
29487,147,-29,-177,-59,163,-103,30,423,351,94,-93,-154,-34,-295,6
29488,151,7,-145,-79,148,-70,47,432,361,110,-70,-136,-34,-267,1
29489,133,13,-121,-73,127,-55,65,435,361,115,-58,-120,-34,-264,-1
29490,118,23,-95,-70,107,-36,69,435,359,118,-55,-113,-35,-278,-3
29491,113,24,-89,-68,101,-33,65,422,346,113,-58,-118,-39,-264,-6
29492,136,38,-98,-87,117,-30,61,409,333,101,-63,-124,-42,-270,-8
29493,124,39,-85,-81,105,-24,53,400,328,97,-61,-123,-42,-266,-12
29494,95,32,-63,-64,80,-16,67,405,324,100,-55,-115,-38,-262,-11
29495,90,55,-36,-73,64,9,89,408,324,105,-48,-103,-39,-257,-17
29496,116,63,-53,-89,85,4,86,389,308,97,-52,-109,-49,-246,-22
29497,147,47,-99,-97,124,-26,72,371,288,85,-63,-116,-48,-255,-22
29498,142,63,-79,-103,111,-9,77,377,296,98,-50,-104,-44,-240,-22
29499,140,62,-79,-101,110,-9,73,368,283,90,-52,-111,-53,-236,-24
29500,131,61,-69,-96,100,-4,85,360,274,81,-56,-104,-61,-241,-31
29501,141,67,-74,-104,108,-4,94,358,266,74,-63,-92,-53,-244,-32
29502,151,99,-52,-125,102,23,112,369,279,87,-44,-64,-50,-245,-31
29503,143,116,-27,-130,86,44,120,371,284,100,-23,-54,-52,-232,-36
29504,134,50,-84,-92,109,-18,81,327,242,61,-56,-98,-54,-234,-37
29505,141,47,-94,-94,119,-24,81,315,236,55,-56,-96,-53,-243,-40
29506,191,113,-78,-152,135,17,112,341,260,85,-28,-60,-52,-236,-46
29507,142,114,-28,-128,86,42,113,335,254,89,-23,-57,-56,-217,-45
29508,74,48,-26,-61,51,11,82,288,207,54,-54,-90,-56,-202,-49
29509,75,35,-40,-55,58,-3,76,274,199,46,-58,-96,-58,-202,-49
29510,82,64,-18,-73,50,23,88,280,209,60,-40,-85,-63,-199,-49
29511,107,95,-12,-101,60,41,91,278,206,59,-33,-78,-67,-192,-53
29512,65,102,37,-83,15,69,101,280,211,66,-19,-60,-65,-178,-52
29513,49,94,45,-72,3,69,96,266,197,61,-21,-63,-63,-174,-52
29514,73,107,35,-90,19,71,95,256,185,54,-25,-67,-68,-177,-48
29515,73,117,45,-95,14,80,85,256,189,57,-20,-66,-65,-168,-53
29516,103,148,45,-126,30,96,84,251,190,59,-10,-53,-60,-174,-55
29517,129,161,33,-145,49,97,101,249,181,57,-7,-43,-64,-155,-50
29518,154,173,20,-164,67,97,102,255,187,65,4,-35,-68,-159,-56
29519,92,171,80,-132,6,126,117,260,199,75,20,-22,-71,-179,-57
29520,38,122,84,-80,-23,103,103,237,173,57,2,-44,-74,-171,-52
29521,61,94,32,-77,15,62,74,209,152,37,-15,-66,-73,-184,-61
29522,70,101,31,-86,20,65,73,202,154,39,-11,-61,-70,-177,-64
29523,110,138,28,-124,41,83,78,206,154,42,-5,-50,-69,-157,-58
29524,94,142,48,-118,23,95,82,206,153,44,-2,-39,-68,-152,-57
29525,62,114,52,-88,5,83,73,193,141,35,-10,-45,-71,-147,-55
29526,93,133,41,-113,27,86,71,189,135,33,-10,-43,-68,-148,-57
29527,80,144,65,-112,8,104,67,181,129,30,-6,-40,-73,-134,-59
29528,80,157,78,-119,2,118,73,182,127,30,2,-35,-76,-123,-60
29529,80,170,91,-126,-5,130,78,183,133,37,11,-24,-64,-119,-60
29530,73,178,107,-126,-17,142,75,179,130,35,10,-22,-65,-112,-58
29531,82,204,123,-143,-20,164,81,180,130,42,14,-15,-69,-130,-60
29532,49,188,140,-119,-45,164,71,166,119,32,9,-24,-74,-119,-57
29533,40,191,152,-116,-55,171,76,162,118,31,10,-18,-73,-110,-57
29534,33,191,159,-113,-62,175,75,156,117,29,9,-16,-73,-108,-60
29535,64,214,150,-139,-43,182,79,161,119,33,17,-12,-76,-97,-60
29536,57,247,191,-153,-66,219,100,182,139,56,44,12,-74,-113,-62
29537,-26,182,209,-79,-117,196,85,162,126,44,34,3,-73,-112,-61
29538,1,171,171,-87,-84,171,75,147,110,32,26,-6,-75,-124,-62
29539,37,162,125,-100,-43,143,46,120,85,8,5,-30,-79,-126,-66
29540,45,127,82,-86,-18,104,25,95,62,-14,-15,-52,-77,-109,-65
29541,53,156,103,-105,-24,130,50,118,84,9,9,-30,-76,-111,-65
29542,9,148,139,-79,-65,144,58,123,91,18,21,-16,-74,-114,-63
29543,44,147,103,-95,-29,124,38,106,73,4,7,-26,-69,-108,-60
29544,87,161,75,-124,6,118,32,94,66,-4,1,-31,-74,-102,-58
29545,59,166,108,-113,-24,137,47,99,75,9,11,-20,-77,-101,-54
29546,65,179,115,-123,-25,147,50,100,76,16,21,-7,-72,-99,-51
29547,57,190,133,-124,-37,162,50,99,73,15,30,1,-73,-102,-55
29548,35,189,154,-113,-59,171,42,103,76,15,28,-1,-70,-90,-58
29549,10,160,150,-85,-70,155,33,95,74,12,20,-10,-69,-72,-60
29550,-7,158,165,-76,-86,161,36,89,68,14,25,-10,-74,-60,-61
29551,3,180,178,-92,-87,179,39,88,68,14,34,0,-73,-71,-58
29552,14,210,197,-112,-91,203,50,96,73,22,42,9,-76,-72,-61
29553,50,239,190,-146,-69,214,53,97,69,27,47,9,-74,-62,-60
29554,53,235,182,-144,-64,208,42,88,71,22,43,1,-78,-65,-63
29555,-2,197,200,-98,-100,198,28,81,63,14,30,-7,-83,-60,-65
29556,13,217,205,-116,-96,211,43,90,72,27,44,7,-82,-69,-64
29557,91,278,188,-185,-48,233,64,111,90,45,65,31,-81,-84,-64
29558,69,238,170,-154,-50,204,50,101,72,32,53,23,-78,-89,-60
29559,7,190,184,-99,-88,187,41,90,63,23,51,8,-78,-74,-60
29560,19,196,178,-108,-79,187,39,92,65,26,57,11,-76,-80,-60
29561,-4,185,189,-91,-96,187,43,91,65,33,53,24,-71,-100,-62
29562,-6,178,185,-87,-95,181,41,87,60,31,51,26,-69,-91,-63
29563,18,193,175,-106,-78,184,36,82,62,34,55,23,-66,-82,-64
29564,29,204,175,-117,-73,189,33,77,55,29,53,21,-67,-84,-61
29565,53,198,145,-126,-45,172,21,69,44,14,41,6,-72,-99,-61
29566,37,191,154,-114,-58,173,22,70,44,15,41,6,-70,-87,-69
29567,47,225,179,-136,-66,202,27,77,51,26,57,18,-70,-73,-65
29568,77,270,194,-174,-58,232,43,95,67,39,70,34,-70,-74,-61
29569,50,243,194,-147,-71,218,37,91,55,32,58,27,-73,-72,-64
29570,40,232,193,-136,-76,212,28,81,53,27,56,22,-72,-69,-63
29571,20,250,231,-136,-105,241,43,92,64,39,68,34,-72,-58,-63
29572,-14,210,225,-98,-119,217,20,71,44,19,48,15,-73,-68,-62
29573,19,208,190,-114,-85,199,-2,50,27,1,33,-2,-71,-65,-60
29574,20,235,216,-128,-98,225,12,59,32,14,46,10,-68,-65,-62
29575,-51,224,276,-87,-163,250,28,76,50,32,65,30,-67,-63,-61
29576,-55,238,294,-92,-174,266,36,89,63,44,80,41,-68,-50,-60
29577,43,253,211,-149,-84,232,24,73,46,27,65,25,-66,-53,-62
29578,49,252,204,-151,-77,228,22,70,45,25,64,28,-69,-61,-61
29579,27,260,234,-143,-103,247,34,82,56,36,75,34,-71,-62,-64
29580,39,240,202,-140,-81,221,20,66,43,26,62,16,-71,-62,-66
29581,43,218,176,-131,-66,197,4,53,27,13,50,8,-65,-67,-67
29582,54,218,165,-137,-55,192,5,53,23,5,48,9,-58,-60,-65
29583,49,224,175,-137,-63,200,9,57,30,11,53,12,-63,-62,-65
29584,32,216,184,-124,-75,200,4,57,33,14,57,12,-69,-72,-65
29585,68,252,185,-160,-58,218,16,67,42,26,70,25,-73,-74,-63
29586,98,290,193,-194,-47,241,33,83,52,42,84,42,-67,-49,-64
29587,1,236,236,-119,-117,236,20,73,43,29,74,33,-63,-42,-64
29588,-3,230,234,-114,-118,232,8,61,34,21,65,30,-63,-70,-68
29589,6,221,216,-114,-104,218,-5,51,24,15,54,17,-68,-65,-69
29590,35,259,225,-148,-94,242,15,63,36,26,64,28,-69,-46,-65
29591,82,318,237,-200,-77,277,22,78,52,43,81,55,-62,-37,-64
29592,-20,226,247,-103,-134,237,-9,44,19,11,54,27,-60,-36,-62
29593,-37,211,249,-87,-142,230,2,43,17,8,57,23,-63,-53,-64
29594,17,259,242,-139,-112,251,9,52,22,15,65,31,-63,-48,-66
29595,0,260,261,-131,-130,260,13,52,30,20,68,32,-64,-52,-72
29596,-6,267,274,-131,-140,271,16,59,41,32,80,33,-72,-46,-68
29597,49,271,223,-160,-87,247,1,50,30,17,58,19,-72,-20,-61
29598,48,257,210,-153,-80,234,-6,50,32,16,53,15,-71,-27,-63
29599,12,246,235,-130,-111,240,-7,49,31,17,57,17,-72,-44,-64
29600,7,234,228,-121,-110,231,-11,43,27,13,53,18,-67,-55,-71
29601,28,237,210,-133,-91,223,-12,39,22,12,57,20,-64,-47,-69
29602,42,255,214,-149,-86,235,-3,49,32,22,68,34,-62,-38,-72
29603,32,246,215,-139,-91,231,-13,43,31,23,72,32,-61,-32,-79
29604,-12,214,227,-101,-119,221,-15,33,20,15,72,28,-65,-54,-76
29605,-62,210,273,-75,-167,241,4,53,37,32,88,45,-64,-57,-75
29606,-26,213,240,-94,-132,227,-13,38,25,23,76,34,-62,-34,-81
29607,99,292,193,-196,-46,242,-5,38,35,33,85,43,-62,-32,-84
29608,181,395,215,-289,-16,305,35,76,71,69,126,85,-61,-27,-82
29609,100,365,266,-233,-83,316,34,82,72,72,131,94,-61,-36,-80
29610,2,284,283,-143,-140,283,7,52,46,48,108,72,-60,-32,-81
29611,-43,221,266,-90,-154,243,-24,23,20,20,84,44,-62,-35,-82
29612,-31,229,262,-99,-146,246,-25,18,21,17,82,39,-63,-37,-84
29613,24,264,240,-145,-108,252,-22,20,18,19,82,44,-65,-27,-80
29614,58,297,240,-178,-90,269,-16,31,27,34,92,59,-63,-27,-83
29615,38,301,264,-170,-113,283,-11,30,34,40,96,66,-61,-27,-85
29616,-10,269,279,-130,-144,274,-15,24,28,34,92,63,-63,-33,-83
29617,-5,237,243,-116,-123,240,-33,8,13,20,80,53,-55,-29,-85
29618,8,229,222,-119,-106,226,-40,-3,3,15,75,45,-56,-27,-86
29619,17,253,236,-136,-109,245,-27,6,12,23,86,55,-56,-21,-87
29620,30,260,231,-145,-100,245,-34,3,9,23,88,53,-54,-15,-87
29621,32,264,233,-149,-100,249,-33,5,10,28,93,53,-56,-26,-87
29622,47,271,225,-159,-89,248,-27,4,12,27,96,58,-55,-23,-90
29623,66,282,216,-175,-74,249,-28,2,7,25,93,61,-58,-15,-89
29624,58,278,221,-169,-81,249,-24,2,13,31,99,63,-59,-22,-88
29625,29,270,242,-150,-106,256,-11,13,22,43,112,71,-63,-38,-89
29626,50,288,239,-169,-95,264,-17,11,19,39,109,75,-65,-18,-88
29627,41,292,252,-167,-105,272,-23,6,19,41,115,77,-57,3,-87
29628,30,293,264,-162,-117,279,-25,7,15,42,119,79,-47,-15,-86
29629,45,301,257,-174,-105,279,-28,2,12,42,120,81,-51,-17,-89
29630,13,296,284,-155,-135,290,-23,6,13,46,123,83,-49,-1,-92
29631,12,305,294,-159,-141,300,-28,-2,7,42,118,79,-47,7,-90
29632,1,325,325,-163,-162,325,-17,-6,11,51,131,92,-52,4,-87
29633,34,322,289,-179,-127,305,-34,-15,3,43,125,86,-45,6,-84
29634,89,333,245,-212,-78,289,-47,-25,-4,32,110,79,-41,3,-84
29635,48,333,285,-191,-118,309,-38,-32,-12,30,112,80,-43,14,-79
29636,-9,302,312,-147,-160,307,-38,-27,-7,37,120,84,-44,33,-75
29637,-16,308,325,-146,-170,316,-27,-11,11,52,137,96,-44,29,-84
29638,16,310,295,-164,-139,303,-41,-26,-1,46,131,85,-43,8,-83
29639,25,309,285,-168,-130,298,-46,-34,-12,37,120,92,-40,5,-80
29640,22,305,284,-164,-131,295,-43,-35,-11,34,124,93,-42,18,-87
29641,37,308,272,-173,-117,290,-42,-35,-9,37,129,92,-39,26,-86
29642,44,315,272,-180,-114,294,-41,-33,-11,38,131,95,-40,16,-90
29643,39,308,270,-174,-115,289,-45,-38,-17,35,128,91,-40,6,-91
29644,45,312,269,-179,-111,290,-46,-43,-21,31,125,92,-41,5,-90
29645,42,308,268,-176,-113,288,-45,-45,-20,35,126,95,-44,2,-95
29646,30,303,274,-167,-121,289,-44,-48,-27,35,125,96,-38,13,-93
29647,29,309,282,-169,-126,295,-51,-55,-33,34,121,93,-37,13,-91
29648,13,304,293,-159,-140,298,-54,-63,-42,27,117,96,-36,23,-92
29649,3,304,301,-154,-149,302,-55,-61,-41,26,121,99,-36,34,-89
29650,17,331,315,-174,-149,323,-53,-54,-29,37,128,106,-38,39,-87
29651,11,335,325,-173,-156,330,-57,-64,-40,32,127,105,-41,40,-88
29652,-13,326,340,-157,-176,333,-57,-64,-38,36,130,106,-40,33,-88
29653,-12,335,349,-162,-180,342,-53,-61,-32,41,134,112,-36,42,-86
29654,11,339,328,-176,-158,334,-65,-77,-46,31,127,103,-34,55,-89
29655,0,338,339,-170,-169,339,-60,-74,-44,33,133,107,-33,53,-92
29656,-30,321,353,-146,-191,337,-59,-80,-47,31,135,106,-34,33,-86
29657,-4,326,332,-161,-168,329,-62,-87,-50,32,138,110,-33,26,-89
29658,25,350,325,-188,-150,338,-54,-78,-43,41,152,120,-33,25,-94
29659,27,365,339,-197,-155,352,-57,-75,-38,46,154,125,-30,34,-93
29660,28,388,361,-208,-166,375,-46,-62,-24,59,169,144,-26,44,-91
29661,17,347,331,-182,-157,339,-66,-89,-52,38,153,125,-23,50,-92
29662,23,322,300,-173,-138,311,-79,-104,-61,30,140,113,-25,58,-95
29663,56,380,325,-218,-134,352,-55,-77,-35,55,164,138,-27,50,-94
29664,40,380,341,-210,-150,361,-47,-75,-35,58,172,141,-29,43,-92
29665,-26,310,337,-142,-181,323,-71,-95,-57,35,151,119,-27,33,-89
29666,7,284,278,-146,-135,281,-107,-130,-91,2,120,88,-26,48,-92
29667,25,325,301,-175,-138,313,-91,-119,-77,21,140,104,-31,60,-94
29668,-11,357,370,-173,-190,363,-69,-91,-53,50,168,132,-31,55,-96
29669,-28,343,372,-158,-200,357,-72,-94,-53,50,169,129,-29,58,-95
29670,-102,312,416,-106,-258,364,-70,-98,-55,52,170,134,-26,62,-96
29671,-101,318,419,-109,-260,368,-80,-109,-65,44,166,133,-20,73,-96
29672,-45,340,386,-148,-215,363,-89,-113,-66,39,163,128,-17,66,-97
29673,-21,338,359,-159,-189,349,-103,-132,-88,25,147,109,-28,59,-100
29674,56,376,320,-217,-131,348,-106,-135,-91,23,144,115,-28,72,-97
29675,56,396,341,-226,-142,369,-91,-122,-74,39,160,133,-23,86,-99
29676,-44,335,381,-146,-212,358,-104,-134,-87,34,159,123,-25,83,-95
29677,-63,293,358,-115,-210,326,-115,-145,-98,21,147,115,-20,75,-94
29678,-51,307,359,-128,-205,333,-109,-148,-103,21,148,122,-18,79,-93
29679,-48,346,395,-150,-221,370,-89,-133,-95,38,170,141,-21,77,-92
29680,-13,346,359,-167,-185,352,-106,-142,-95,31,163,133,-19,72,-95
29681,17,325,309,-172,-145,317,-133,-162,-110,16,147,118,-9,69,-96
29682,14,317,304,-166,-144,311,-125,-164,-117,13,147,116,-6,54,-99
29683,23,336,315,-180,-145,326,-123,-163,-117,16,149,122,-3,70,-101
29684,23,344,322,-184,-149,333,-121,-161,-114,18,157,122,-4,97,-101
29685,1,334,334,-168,-166,334,-117,-161,-109,25,166,122,-15,84,-102
29686,15,342,328,-179,-156,335,-116,-153,-106,28,166,124,-18,82,-110
29687,4,341,338,-173,-167,339,-124,-161,-110,22,157,109,-20,80,-109
29688,-25,327,353,-151,-189,340,-123,-173,-122,12,144,100,-22,61,-109
29689,-25,311,337,-144,-181,324,-135,-179,-132,2,134,93,-17,71,-115
29690,-34,320,355,-144,-194,338,-133,-175,-120,12,144,102,-17,85,-112
29691,-24,335,361,-156,-192,348,-123,-170,-115,20,149,111,-15,87,-110
29692,-25,340,366,-158,-195,353,-137,-176,-118,18,150,112,-14,86,-109
29693,-36,336,373,-150,-204,355,-129,-180,-126,12,146,113,-23,90,-110
29694,-24,341,365,-159,-194,353,-129,-184,-130,6,145,108,-23,113,-117
29695,-11,351,363,-171,-186,357,-136,-184,-127,4,148,102,-25,108,-121
29696,-19,346,366,-165,-191,356,-132,-185,-131,5,151,101,-30,95,-113
29697,-32,336,369,-153,-200,353,-126,-179,-125,12,158,115,-27,97,-110
29698,-31,333,365,-151,-197,349,-127,-183,-126,9,152,120,-21,101,-113
29699,-33,336,370,-152,-201,353,-130,-184,-125,13,160,118,-21,108,-114
29700,-14,341,357,-164,-185,349,-136,-184,-123,12,160,116,-23,104,-116
29701,-2,341,344,-170,-173,343,-139,-188,-130,6,155,115,-21,102,-115
29702,-11,334,347,-162,-178,340,-130,-186,-126,11,162,120,-21,103,-113
29703,-1,343,346,-171,-173,345,-126,-185,-123,18,166,126,-20,99,-112
29704,0,345,346,-173,-173,345,-120,-175,-119,27,174,134,-17,86,-111
29705,9,340,332,-175,-161,336,-123,-179,-117,25,174,132,-18,86,-116
29706,32,358,327,-195,-147,343,-127,-181,-119,24,176,131,-18,101,-121
29707,22,370,349,-197,-163,359,-120,-179,-117,30,181,131,-20,107,-118
29708,18,373,357,-196,-169,365,-123,-185,-122,25,178,138,-17,116,-114
29709,1,367,367,-184,-182,367,-118,-177,-117,32,185,138,-19,111,-120
29710,13,385,373,-200,-180,379,-115,-173,-107,43,198,146,-18,113,-124
29711,36,409,374,-223,-168,392,-119,-176,-105,43,197,161,-10,132,-124
29712,8,393,385,-201,-188,389,-122,-183,-114,31,188,149,-13,139,-127
29713,-2,391,394,-195,-197,392,-120,-185,-116,24,190,147,-17,141,-126
29714,1,396,396,-199,-197,396,-119,-180,-109,32,192,152,-18,140,-128
29715,0,392,392,-196,-195,392,-126,-190,-113,30,185,147,-18,156,-136
29716,-21,381,403,-180,-211,392,-129,-199,-118,27,182,144,-17,155,-133
29717,18,416,398,-217,-189,407,-113,-183,-96,47,200,160,-18,153,-133
29718,6,397,392,-202,-193,394,-113,-186,-95,46,192,154,-19,168,-143
29719,4,390,387,-197,-191,388,-124,-193,-101,47,191,147,-23,189,-149
29720,33,430,398,-232,-182,414,-105,-178,-84,66,208,162,-19,191,-156
29721,-83,339,423,-128,-253,381,-127,-204,-107,45,184,142,-7,196,-161
29722,-14,405,420,-196,-217,412,-112,-189,-87,64,210,163,-10,214,-164
29723,104,531,428,-318,-161,479,-67,-152,-48,100,246,202,-16,210,-174
29724,67,481,414,-274,-173,448,-91,-182,-73,79,223,182,-17,214,-174
29725,-1,432,434,-216,-217,433,-96,-199,-83,72,216,171,-23,236,-177
29726,-26,430,457,-202,-241,443,-95,-197,-81,74,221,175,-27,245,-189
29727,19,463,445,-241,-213,454,-86,-191,-79,77,224,176,-23,254,-194
29728,38,491,454,-265,-208,473,-84,-188,-71,85,230,179,-22,262,-200
29729,4,500,497,-253,-246,498,-78,-175,-51,103,253,208,-23,257,-205
29730,-100,498,598,-199,-349,548,-32,-140,-17,139,289,242,-22,264,-207
29731,-88,501,590,-207,-339,545,-29,-150,-34,127,276,230,-25,261,-210
29732,-12,508,521,-248,-266,514,-51,-181,-58,101,246,202,-28,262,-214
29733,72,526,455,-300,-191,491,-65,-199,-69,89,236,183,-26,279,-221
29734,117,549,433,-333,-158,491,-58,-203,-74,86,238,185,-19,297,-222
29735,46,544,499,-296,-226,522,-38,-187,-62,101,256,201,-27,289,-231
29736,6,537,532,-272,-263,535,-36,-182,-52,110,267,210,-31,291,-238
29737,-5,527,532,-262,-268,530,-37,-186,-50,114,266,217,-30,309,-238
29738,-25,525,551,-250,-288,538,-30,-178,-44,124,275,227,-31,306,-244
29739,20,571,552,-296,-265,561,-18,-163,-30,134,289,237,-28,311,-247
29740,118,618,501,-368,-191,559,-22,-157,-23,138,295,240,-22,311,-245
29741,87,571,486,-329,-199,528,-52,-180,-43,120,272,218,-18,310,-242
29742,75,523,448,-299,-186,485,-90,-211,-72,92,242,195,-18,312,-239
29743,87,535,449,-312,-180,492,-98,-209,-64,104,252,212,-10,309,-237
29744,67,548,481,-308,-207,514,-105,-202,-46,120,264,222,-10,312,-238
29745,88,560,474,-325,-193,517,-120,-201,-44,124,268,231,-6,302,-232
29746,78,556,479,-318,-200,517,-135,-205,-48,121,264,229,-3,298,-227
29747,89,563,475,-327,-193,519,-165,-224,-53,114,259,222,2,315,-217
29748,90,573,484,-332,-196,529,-196,-236,-55,116,260,237,12,317,-207
29749,76,568,493,-323,-208,531,-220,-239,-50,121,262,239,9,300,-212
29750,87,577,491,-333,-202,535,-233,-243,-60,116,264,235,12,289,-200
29751,86,579,494,-333,-203,536,-235,-241,-61,114,266,237,18,285,-186
29752,118,583,466,-351,-174,525,-247,-244,-53,123,274,239,30,283,-180
29753,153,583,431,-368,-139,507,-270,-253,-68,107,262,232,39,273,-173
29754,140,591,452,-366,-155,521,-281,-261,-73,104,261,236,38,281,-165
29755,134,590,457,-362,-161,524,-294,-261,-75,110,269,242,49,281,-148
29756,176,578,403,-377,-113,490,-313,-264,-84,99,262,229,54,273,-139
29757,194,578,386,-386,-96,482,-311,-265,-72,106,270,232,57,271,-136
