'sample #','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
8544,-2771,-5612,-2839,4192,34,-4226,-320,932,589,-222,-514,-1464,-761,-2010,8
8545,-2773,-5617,-2843,4195,36,-4230,-321,932,593,-223,-515,-1462,-758,-2014,12
8546,-2768,-5610,-2841,4189,37,-4225,-316,939,600,-217,-511,-1460,-762,-2012,6
8547,-2765,-5606,-2840,4186,37,-4222,-316,941,601,-213,-506,-1457,-763,-2011,17
8548,-2781,-5625,-2843,4203,31,-4234,-320,933,591,-220,-514,-1463,-764,-2022,14
8549,-2781,-5629,-2846,4204,33,-4237,-316,937,592,-220,-514,-1463,-767,-2018,1
8550,-2784,-5632,-2847,4208,32,-4239,-315,937,591,-221,-511,-1464,-770,-2019,4
8551,-2786,-5628,-2841,4207,28,-4234,-316,933,590,-222,-512,-1462,-766,-2019,10
8552,-2777,-5624,-2847,4200,35,-4235,-318,932,588,-222,-514,-1460,-764,-2019,12
8553,-2774,-5630,-2856,4202,42,-4242,-314,930,588,-220,-509,-1459,-770,-2021,6
8554,-2782,-5632,-2849,4207,34,-4240,-312,932,588,-221,-511,-1465,-785,-2016,0
8555,-2784,-5638,-2853,4211,35,-4245,-318,934,590,-221,-515,-1466,-770,-2020,4
8556,-2779,-5639,-2859,4209,40,-4248,-319,938,597,-215,-510,-1459,-751,-2023,9
8557,-2786,-5640,-2853,4214,34,-4246,-316,937,592,-218,-511,-1462,-761,-2025,9
8558,-2774,-5635,-2860,4205,43,-4247,-318,936,591,-219,-512,-1460,-762,-2020,6
8559,-2773,-5633,-2859,4203,43,-4245,-320,938,591,-218,-510,-1460,-763,-2021,4
8560,-2775,-5628,-2851,4202,38,-4239,-322,937,590,-222,-515,-1461,-765,-2022,8
8561,-2773,-5626,-2851,4199,40,-4238,-323,936,592,-220,-510,-1454,-761,-2022,8
8562,-2780,-5630,-2848,4205,35,-4239,-319,938,595,-214,-498,-1452,-759,-2023,9
8563,-2779,-5615,-2835,4197,29,-4225,-322,940,597,-214,-507,-1450,-763,-2010,19
8564,-2792,-5621,-2828,4207,18,-4224,-323,937,592,-221,-517,-1453,-769,-2012,12
8565,-2790,-5636,-2845,4213,28,-4240,-321,934,590,-224,-514,-1463,-770,-2025,-5
8566,-2788,-5640,-2851,4214,31,-4245,-321,935,591,-221,-505,-1459,-765,-2024,-4
8567,-2794,-5637,-2843,4216,25,-4240,-322,934,590,-221,-507,-1461,-770,-2020,2
8568,-2783,-5629,-2844,4206,31,-4236,-322,935,590,-221,-511,-1461,-772,-2020,9
8569,-2781,-5633,-2851,4207,35,-4242,-317,939,590,-219,-506,-1457,-768,-2019,12
8570,-2786,-5640,-2854,4213,34,-4247,-321,936,586,-226,-517,-1469,-773,-2022,6
8571,-2783,-5641,-2857,4212,38,-4249,-322,935,584,-228,-514,-1465,-771,-2026,5
8572,-2776,-5641,-2864,4209,45,-4252,-321,933,586,-223,-506,-1461,-766,-2034,5
8573,-2780,-5640,-2860,4211,40,-4249,-315,936,589,-219,-504,-1459,-767,-2025,6
8574,-2787,-5637,-2849,4212,31,-4243,-310,933,582,-222,-507,-1459,-779,-2015,8
8575,-2800,-5645,-2844,4223,23,-4245,-307,928,575,-229,-515,-1465,-790,-2026,4
8576,-2800,-5651,-2852,4226,26,-4251,-313,939,589,-223,-508,-1464,-770,-2035,2
8577,-2791,-5648,-2857,4220,33,-4252,-319,939,597,-217,-507,-1466,-757,-2035,8
8578,-2795,-5647,-2851,4221,29,-4249,-313,938,593,-216,-506,-1464,-766,-2033,8
8579,-2803,-5650,-2847,4227,22,-4249,-310,936,592,-218,-504,-1458,-765,-2033,7
8580,-2803,-5652,-2849,4228,23,-4250,-307,934,588,-219,-502,-1456,-763,-2029,2
8581,-2802,-5653,-2851,4227,25,-4252,-306,933,584,-225,-511,-1461,-772,-2034,-2
8582,-2810,-5656,-2846,4233,19,-4251,-300,918,570,-233,-512,-1464,-798,-2031,-9
8583,-2815,-5658,-2842,4237,14,-4250,-305,926,578,-230,-507,-1464,-792,-2033,-11
8584,-2816,-5663,-2847,4240,16,-4255,-315,947,601,-218,-507,-1459,-748,-2040,5
8585,-2815,-5665,-2850,4241,18,-4257,-313,941,596,-218,-500,-1455,-746,-2033,6
8586,-2820,-5670,-2850,4245,16,-4260,-311,937,591,-224,-506,-1457,-758,-2041,2
8587,-2822,-5672,-2850,4248,14,-4261,-312,938,592,-223,-502,-1455,-758,-2036,4
8588,-2824,-5673,-2848,4249,12,-4261,-313,932,587,-233,-516,-1465,-766,-2030,9
8589,-2834,-5671,-2837,4253,2,-4254,-308,935,588,-232,-513,-1454,-762,-2028,11
8590,-2827,-5674,-2847,4251,11,-4261,-309,941,593,-220,-496,-1440,-754,-2034,1
8591,-2811,-5675,-2865,4244,27,-4270,-317,935,588,-225,-506,-1452,-760,-2044,1
8592,-2817,-5676,-2859,4247,22,-4268,-317,934,590,-226,-508,-1458,-772,-2037,0
8593,-2826,-5682,-2856,4254,16,-4269,-319,933,590,-228,-511,-1458,-774,-2036,4
8594,-2826,-5681,-2855,4254,15,-4268,-323,932,588,-229,-503,-1453,-763,-2034,5
8595,-2815,-5678,-2863,4247,24,-4270,-322,937,592,-223,-501,-1449,-763,-2039,9
8596,-2812,-5672,-2860,4242,24,-4266,-321,937,593,-217,-498,-1447,-764,-2035,16
8597,-2834,-5688,-2854,4261,11,-4271,-315,937,592,-222,-503,-1452,-770,-2034,2
8598,-2837,-5697,-2859,4268,11,-4278,-317,934,590,-227,-507,-1457,-773,-2045,-5
8599,-2834,-5694,-2860,4264,14,-4277,-325,932,587,-228,-502,-1454,-770,-2046,-4
8600,-2842,-5697,-2854,4270,7,-4276,-325,929,584,-235,-516,-1461,-777,-2046,0
8601,-2838,-5690,-2852,4264,8,-4271,-324,933,589,-230,-508,-1459,-779,-2039,0
8602,-2831,-5691,-2859,4261,15,-4275,-323,939,592,-224,-501,-1449,-775,-2042,-2
8603,-2830,-5690,-2860,4260,15,-4275,-324,936,590,-227,-506,-1456,-780,-2049,2
8604,-2826,-5683,-2858,4255,16,-4270,-326,935,590,-226,-507,-1454,-782,-2040,-1
8605,-2821,-5681,-2860,4252,20,-4271,-319,935,585,-229,-505,-1450,-787,-2035,-1
8606,-2816,-5680,-2864,4248,25,-4272,-318,940,593,-224,-500,-1454,-786,-2042,0
8607,-2816,-5677,-2861,4247,23,-4269,-324,937,597,-221,-502,-1451,-775,-2049,2
8608,-2815,-5674,-2860,4245,23,-4267,-325,935,594,-224,-501,-1452,-778,-2050,5
8609,-2815,-5673,-2858,4244,22,-4266,-322,942,595,-221,-498,-1452,-778,-2039,6
8610,-2820,-5673,-2853,4247,17,-4263,-312,943,588,-224,-499,-1450,-784,-2044,3
8611,-2818,-5675,-2858,4247,21,-4266,-307,941,582,-228,-500,-1450,-795,-2050,-4
8612,-2819,-5673,-2854,4246,18,-4263,-314,936,596,-217,-494,-1446,-793,-2044,-4
8613,-2827,-5678,-2851,4253,13,-4264,-314,943,611,-211,-493,-1444,-784,-2052,-2
8614,-2831,-5676,-2844,4254,7,-4260,-311,947,602,-218,-494,-1443,-780,-2045,5
8615,-2840,-5678,-2837,4259,-1,-4258,-317,945,601,-215,-492,-1444,-779,-2043,6
8616,-2835,-5679,-2844,4257,5,-4261,-322,946,603,-212,-496,-1446,-777,-2040,0
8617,-2826,-5668,-2842,4248,8,-4255,-318,945,599,-214,-495,-1442,-782,-2025,4
8618,-2844,-5684,-2841,4264,-1,-4263,-320,944,600,-214,-496,-1444,-780,-2033,4
8619,-2844,-5689,-2845,4267,1,-4267,-321,943,599,-212,-498,-1446,-779,-2043,3
8620,-2838,-5689,-2851,4264,7,-4270,-320,941,599,-210,-496,-1445,-778,-2051,4
8621,-2832,-5688,-2856,4260,12,-4272,-318,941,598,-209,-495,-1445,-775,-2040,2
8622,-2839,-5686,-2847,4263,5,-4267,-316,941,596,-214,-505,-1450,-782,-2044,8
8623,-2841,-5692,-2851,4267,5,-4271,-315,939,594,-215,-505,-1450,-779,-2042,11
8624,-2826,-5690,-2864,4258,20,-4277,-312,945,600,-207,-491,-1444,-776,-2038,-1
8625,-2828,-5693,-2864,4260,19,-4279,-314,944,602,-213,-494,-1448,-782,-2050,-4
8626,-2820,-5685,-2865,4253,23,-4275,-314,944,602,-211,-494,-1452,-784,-2043,-2
8627,-2818,-5679,-2861,4249,22,-4270,-317,945,604,-206,-492,-1447,-781,-2044,0
8628,-2824,-5675,-2851,4250,14,-4263,-310,946,605,-205,-489,-1445,-780,-2043,0
8629,-2819,-5675,-2856,4248,19,-4266,-307,948,603,-207,-496,-1442,-777,-2046,-1
8630,-2814,-5671,-2857,4243,22,-4264,-311,945,601,-212,-500,-1442,-776,-2039,6
8631,-2817,-5668,-2851,4243,18,-4259,-309,945,601,-208,-490,-1462,-789,-2031,1
8632,-2811,-5672,-2861,4242,26,-4266,-314,943,602,-209,-487,-1454,-782,-2043,-3
8633,-2801,-5667,-2866,4234,33,-4266,-312,944,603,-209,-486,-1445,-777,-2040,0
8634,-2807,-5669,-2862,4239,28,-4266,-313,945,602,-209,-485,-1448,-781,-2038,-2
8635,-2808,-5670,-2862,4239,28,-4266,-315,944,602,-207,-488,-1447,-781,-2037,2
8636,-2803,-5670,-2866,4237,32,-4268,-313,942,600,-210,-492,-1450,-781,-2044,1
8637,-2804,-5675,-2870,4240,34,-4272,-313,942,600,-213,-490,-1450,-778,-2048,2
8638,-2806,-5674,-2868,4241,31,-4271,-314,944,604,-211,-491,-1453,-782,-2042,4
8639,-2802,-5672,-2871,4238,35,-4271,-317,942,602,-214,-492,-1451,-783,-2046,-2
8640,-2801,-5668,-2867,4235,34,-4268,-313,944,602,-212,-489,-1445,-780,-2043,6
8641,-2794,-5663,-2870,4229,39,-4267,-313,944,600,-213,-490,-1447,-781,-2044,6
8642,-2794,-5661,-2867,4228,37,-4264,-312,940,596,-219,-498,-1449,-782,-2039,7
8643,-2813,-5664,-2852,4239,20,-4258,-307,942,600,-213,-489,-1437,-778,-2041,8
8644,-2802,-5668,-2866,4235,32,-4267,-306,944,603,-207,-484,-1441,-781,-2043,-4
8645,-2791,-5666,-2875,4229,43,-4271,-307,941,600,-211,-492,-1443,-784,-2039,4
8646,-2799,-5673,-2874,4236,38,-4273,-310,944,599,-212,-488,-1439,-782,-2049,5
8647,-2791,-5672,-2882,4232,46,-4277,-307,947,604,-209,-485,-1440,-784,-2047,0
8648,-2791,-5669,-2878,4231,44,-4274,-304,950,607,-206,-483,-1437,-782,-2043,1
8649,-2795,-5676,-2881,4236,44,-4279,-307,949,606,-206,-487,-1437,-780,-2044,1
8650,-2800,-5681,-2881,4241,41,-4281,-311,938,601,-213,-489,-1440,-781,-2048,5
8651,-2804,-5676,-2872,4241,35,-4274,-308,935,595,-214,-493,-1446,-795,-2044,2
8652,-2800,-5670,-2870,4235,36,-4270,-311,937,594,-217,-500,-1437,-798,-2044,4
8653,-2804,-5671,-2867,4238,32,-4269,-311,947,607,-207,-485,-1429,-780,-2046,2
8654,-2795,-5671,-2876,4234,41,-4274,-309,952,615,-190,-480,-1436,-773,-2043,3
8655,-2791,-5673,-2882,4233,46,-4278,-306,942,599,-208,-498,-1440,-792,-2048,6
8656,-2797,-5675,-2879,4236,41,-4277,-294,948,595,-211,-491,-1438,-812,-2052,-8
8657,-2798,-5673,-2876,4236,39,-4274,-304,952,611,-197,-476,-1435,-792,-2050,-4
8658,-2796,-5668,-2872,4232,38,-4270,-308,946,609,-203,-492,-1442,-785,-2039,6
8659,-2785,-5666,-2880,4226,48,-4273,-303,948,608,-205,-493,-1441,-796,-2044,0
8660,-2790,-5670,-2879,4231,45,-4275,-300,951,613,-201,-485,-1441,-798,-2046,-7
8661,-2803,-5667,-2863,4235,31,-4265,-290,957,618,-192,-481,-1434,-801,-2040,-10
8662,-2793,-5651,-2859,4223,34,-4255,-282,969,626,-184,-469,-1423,-796,-2036,-6
8663,-2784,-5641,-2857,4213,37,-4249,-278,971,628,-185,-472,-1422,-798,-2036,-7
8664,-2780,-5637,-2857,4208,39,-4246,-268,980,639,-172,-461,-1420,-804,-2031,-20
8665,-2773,-5634,-2860,4203,44,-4246,-264,984,642,-170,-457,-1420,-801,-2025,-21
8666,-2775,-5627,-2851,4201,38,-4238,-262,980,640,-175,-460,-1415,-797,-2019,-14
8667,-2770,-5617,-2845,4194,38,-4231,-253,991,649,-162,-449,-1411,-801,-2007,-14
8668,-2763,-5606,-2842,4185,40,-4224,-252,992,652,-160,-447,-1408,-795,-2008,-15
8669,-2753,-5585,-2831,4169,39,-4208,-239,1002,665,-150,-438,-1401,-799,-1994,-21
8670,-2752,-5570,-2817,4161,33,-4193,-229,1012,672,-142,-435,-1398,-805,-1980,-22
8671,-2746,-5550,-2803,4148,29,-4176,-228,1013,675,-139,-427,-1386,-799,-1959,-9
8672,-2739,-5534,-2794,4137,28,-4165,-218,1022,686,-127,-416,-1379,-799,-1942,-9
8673,-2740,-5536,-2795,4138,28,-4166,-214,1024,689,-124,-418,-1384,-806,-1944,-28
8674,-2726,-5531,-2804,4128,40,-4168,-216,1026,691,-125,-417,-1382,-805,-1949,-26
8675,-2724,-5526,-2801,4125,39,-4164,-217,1026,690,-124,-413,-1375,-801,-1954,-21
8676,-2715,-5513,-2797,4114,42,-4156,-215,1032,699,-113,-404,-1367,-797,-1927,-16
8677,-2724,-5509,-2784,4116,31,-4147,-209,1035,703,-105,-399,-1365,-805,-1909,-18
8678,-2734,-5503,-2768,4119,17,-4136,-197,1033,695,-107,-395,-1364,-833,-1904,-32
8679,-2735,-5496,-2759,4116,13,-4128,-194,1016,676,-115,-399,-1367,-857,-1894,-35
8680,-2740,-5495,-2753,4118,7,-4125,-193,1029,689,-108,-392,-1360,-841,-1900,-28
8681,-2726,-5492,-2766,4109,21,-4129,-200,1075,740,-84,-378,-1352,-782,-1899,-12
8682,-2718,-5493,-2774,4105,29,-4134,-208,1064,737,-90,-384,-1358,-768,-1897,-6
8683,-2716,-5492,-2774,4104,29,-4133,-198,1053,721,-97,-386,-1360,-798,-1901,-16
8684,-2724,-5494,-2769,4109,23,-4132,-183,1064,727,-92,-381,-1359,-810,-1908,-24
8685,-2729,-5491,-2761,4110,17,-4127,-176,1065,729,-88,-379,-1356,-813,-1911,-22
8686,-2721,-5491,-2769,4106,25,-4130,-175,1069,729,-89,-382,-1360,-817,-1908,-27
8687,-2721,-5496,-2774,4108,27,-4136,-172,1067,725,-94,-384,-1361,-818,-1906,-33
8688,-2717,-5496,-2779,4107,32,-4138,-177,1063,724,-93,-384,-1358,-814,-1914,-30
8689,-2716,-5491,-2775,4103,30,-4133,-176,1064,725,-92,-384,-1357,-814,-1919,-31
8690,-2714,-5478,-2762,4096,24,-4120,-167,1070,729,-89,-382,-1354,-819,-1906,-31
8691,-2710,-5463,-2752,4086,22,-4108,-164,1076,736,-82,-375,-1349,-820,-1891,-33
8692,-2716,-5446,-2729,4081,7,-4088,-151,1085,747,-71,-365,-1340,-824,-1873,-39
8693,-2706,-5428,-2721,4067,8,-4075,-138,1097,756,-64,-355,-1334,-829,-1860,-43
8694,-2697,-5409,-2712,4053,8,-4060,-131,1107,764,-56,-353,-1327,-839,-1839,-47
8695,-2696,-5392,-2696,4044,0,-4044,-122,1114,783,-39,-344,-1321,-851,-1823,-53
8696,-2677,-5364,-2687,4021,5,-4026,-125,1116,789,-30,-328,-1310,-841,-1799,-52
8697,-2655,-5332,-2676,3993,10,-4004,-136,1121,791,-27,-324,-1298,-827,-1774,-42
8698,-2634,-5301,-2668,3967,17,-3984,-144,1124,800,-11,-303,-1286,-822,-1754,-31
8699,-2630,-5280,-2650,3955,10,-3965,-150,1122,800,-5,-300,-1273,-819,-1730,-22
8700,-2629,-5273,-2644,3951,7,-3959,-156,1121,803,-2,-302,-1269,-818,-1723,-26
8701,-2616,-5249,-2634,3932,9,-3942,-172,1114,805,6,-279,-1265,-807,-1710,-21
8702,-2619,-5245,-2626,3932,3,-3935,-188,1101,795,-4,-282,-1260,-797,-1709,-8
8703,-2617,-5253,-2635,3935,9,-3944,-203,1089,786,-10,-288,-1259,-785,-1720,-2
8704,-2616,-5242,-2626,3929,5,-3934,-211,1082,784,-10,-280,-1246,-771,-1728,11
8705,-2635,-5250,-2615,3943,-10,-3932,-229,1069,775,-18,-286,-1247,-762,-1728,18
8706,-2634,-5262,-2629,3948,-3,-3945,-260,1046,759,-30,-295,-1258,-749,-1728,19
8707,-2625,-5256,-2632,3940,3,-3944,-293,1026,743,-41,-301,-1255,-731,-1724,30
8708,-2634,-5267,-2633,3951,0,-3950,-322,1006,726,-52,-304,-1261,-717,-1731,34
8709,-2640,-5279,-2639,3959,0,-3959,-320,1005,721,-57,-307,-1266,-719,-1740,30
8710,-2644,-5270,-2626,3957,-9,-3948,-317,1011,729,-52,-309,-1269,-720,-1729,30
8711,-2655,-5271,-2616,3962,-20,-3943,-314,1006,728,-53,-311,-1273,-721,-1721,28
8712,-2657,-5262,-2605,3960,-26,-3934,-307,1007,725,-59,-312,-1270,-726,-1712,24
8713,-2662,-5255,-2593,3959,-35,-3924,-307,1002,722,-64,-318,-1273,-725,-1703,28
8714,-2667,-5252,-2586,3960,-41,-3919,-305,998,720,-59,-313,-1272,-722,-1695,27
8715,-2665,-5248,-2583,3957,-41,-3916,-309,997,718,-58,-302,-1265,-715,-1692,28
8716,-2667,-5250,-2583,3959,-42,-3916,-309,996,715,-61,-306,-1260,-706,-1693,35
8717,-2656,-5246,-2590,3951,-33,-3918,-308,1005,727,-55,-305,-1258,-703,-1701,36
8718,-2642,-5241,-2599,3942,-22,-3921,-307,1014,733,-47,-295,-1260,-708,-1710,35
8719,-2637,-5248,-2611,3943,-13,-3930,-313,1010,728,-52,-300,-1264,-706,-1718,40
8720,-2644,-5257,-2612,3951,-16,-3935,-317,1002,723,-59,-304,-1262,-698,-1720,44
8721,-2649,-5255,-2605,3952,-22,-3930,-308,1003,724,-54,-296,-1257,-695,-1713,44
8722,-2643,-5252,-2609,3948,-17,-3931,-313,999,720,-58,-300,-1254,-687,-1710,52
8723,-2634,-5245,-2611,3939,-11,-3928,-312,1003,722,-55,-297,-1248,-687,-1719,53
8724,-2620,-5237,-2616,3928,-2,-3926,-307,1011,730,-44,-284,-1239,-686,-1722,57
8725,-2625,-5239,-2614,3932,-5,-3927,-306,1013,732,-45,-285,-1235,-682,-1713,62
8726,-2637,-5241,-2604,3940,-16,-3923,-300,1014,734,-44,-283,-1237,-686,-1714,58
8727,-2627,-5240,-2613,3933,-7,-3927,-310,1013,732,-44,-282,-1229,-675,-1718,59
8728,-2622,-5242,-2619,3932,-1,-3930,-309,1015,733,-45,-284,-1226,-672,-1722,64
8729,-2628,-5263,-2634,3946,3,-3948,-298,1022,739,-40,-280,-1237,-684,-1739,58
8730,-2626,-5282,-2656,3954,15,-3968,-291,1027,744,-38,-281,-1234,-684,-1761,52
8731,-2626,-5286,-2659,3956,16,-3973,-282,1037,752,-33,-280,-1230,-690,-1774,47
8732,-2634,-5302,-2668,3968,17,-3985,-276,1040,752,-35,-284,-1238,-699,-1777,38
8733,-2650,-5320,-2670,3984,10,-3995,-278,1034,746,-45,-300,-1246,-698,-1789,42
8734,-2660,-5342,-2682,4001,11,-4013,-274,1034,745,-47,-304,-1251,-699,-1816,39
8735,-2663,-5360,-2697,4012,17,-4029,-263,1037,746,-46,-298,-1254,-708,-1840,30
8736,-2668,-5374,-2705,4021,18,-4040,-253,1040,743,-49,-306,-1261,-726,-1847,22
8737,-2673,-5395,-2721,4034,25,-4059,-253,1033,736,-62,-319,-1266,-720,-1861,26
8738,-2668,-5408,-2740,4038,37,-4074,-259,1033,734,-64,-322,-1269,-695,-1883,41
8739,-2668,-5419,-2750,4043,41,-4085,-257,1036,729,-67,-329,-1272,-699,-1885,41
8740,-2681,-5437,-2755,4059,38,-4097,-259,1030,723,-75,-337,-1280,-709,-1898,39
8741,-2685,-5454,-2767,4069,42,-4111,-263,1020,721,-75,-339,-1284,-704,-1918,40
8742,-2694,-5467,-2772,4081,39,-4120,-272,1008,712,-85,-343,-1286,-697,-1928,45
8743,-2694,-5479,-2783,4087,45,-4132,-278,1003,703,-92,-352,-1295,-693,-1944,48
8744,-2694,-5482,-2787,4089,47,-4135,-277,1002,700,-92,-357,-1300,-695,-1951,43
8745,-2702,-5489,-2786,4095,42,-4138,-281,997,695,-99,-364,-1305,-692,-1955,47
8746,-2703,-5499,-2795,4101,46,-4147,-282,986,681,-111,-373,-1315,-691,-1968,48
8747,-2706,-5506,-2799,4106,47,-4153,-283,980,675,-119,-379,-1322,-694,-1976,44
8748,-2707,-5520,-2812,4113,53,-4166,-279,976,669,-128,-385,-1326,-696,-1991,42
8749,-2706,-5527,-2820,4117,57,-4174,-281,968,660,-138,-394,-1337,-696,-2002,47
8750,-2706,-5529,-2822,4118,59,-4176,-280,967,657,-140,-400,-1339,-697,-2010,48
8751,-2715,-5545,-2829,4130,58,-4186,-275,974,661,-139,-396,-1336,-695,-2028,38
8752,-2720,-5554,-2833,4137,57,-4193,-270,974,656,-144,-403,-1345,-707,-2046,35
8753,-2713,-5559,-2845,4136,66,-4201,-254,978,644,-153,-412,-1351,-737,-2053,20
8754,-2706,-5565,-2858,4135,76,-4211,-266,986,662,-145,-407,-1352,-715,-2047,21
8755,-2703,-5571,-2867,4137,83,-4219,-275,979,666,-144,-415,-1350,-691,-2056,33
8756,-2696,-5571,-2875,4133,90,-4223,-267,980,659,-145,-410,-1352,-707,-2062,24
8757,-2698,-5574,-2875,4136,89,-4224,-266,983,662,-143,-401,-1358,-711,-2068,22
8758,-2709,-5583,-2872,4146,82,-4227,-263,980,656,-149,-413,-1364,-716,-2077,24
8759,-2711,-5586,-2873,4149,82,-4229,-262,981,660,-146,-412,-1361,-713,-2078,25
8760,-2724,-5593,-2868,4158,73,-4230,-261,984,660,-148,-411,-1360,-714,-2083,24
8761,-2728,-5593,-2864,4160,69,-4228,-261,982,658,-146,-411,-1361,-713,-2083,28
8762,-2722,-5599,-2876,4161,78,-4237,-265,975,653,-147,-415,-1364,-708,-2086,28
8763,-2711,-5597,-2885,4154,88,-4241,-268,975,652,-147,-417,-1365,-705,-2080,29
8764,-2696,-5591,-2893,4144,99,-4241,-268,975,653,-144,-414,-1362,-703,-2082,29
8765,-2708,-5604,-2896,4156,94,-4250,-268,973,650,-144,-419,-1369,-707,-2096,23
8766,-2720,-5607,-2886,4164,84,-4246,-267,976,650,-137,-417,-1366,-703,-2100,30
8767,-2723,-5614,-2890,4168,84,-4252,-264,971,640,-141,-417,-1366,-713,-2095,27
8768,-2717,-5619,-2901,4168,92,-4259,-263,963,636,-143,-421,-1370,-726,-2101,19
8769,-2728,-5627,-2899,4177,86,-4263,-263,960,629,-152,-425,-1374,-737,-2108,10
8770,-2734,-5636,-2900,4185,84,-4268,-268,968,643,-149,-426,-1375,-716,-2110,20
8771,-2716,-5630,-2913,4173,99,-4271,-275,984,663,-134,-420,-1368,-675,-2111,34
8772,-2718,-5630,-2911,4174,97,-4270,-271,976,649,-143,-427,-1370,-688,-2113,28
8773,-2730,-5637,-2906,4183,89,-4271,-264,968,640,-147,-430,-1373,-712,-2121,21
8774,-2722,-5635,-2912,4179,96,-4274,-262,966,639,-147,-429,-1374,-715,-2118,21
8775,-2712,-5632,-2919,4172,104,-4275,-259,977,644,-144,-432,-1377,-712,-2115,28
8776,-2721,-5639,-2917,4180,99,-4278,-258,983,650,-142,-423,-1371,-705,-2120,27
8777,-2720,-5645,-2925,4183,103,-4285,-261,974,651,-146,-423,-1375,-706,-2131,24
8778,-2713,-5650,-2936,4182,112,-4293,-257,978,651,-143,-430,-1378,-713,-2131,20
8779,-2712,-5651,-2940,4183,114,-4296,-253,980,649,-146,-431,-1375,-722,-2132,18
8780,-2708,-5657,-2948,4183,120,-4302,-256,980,650,-148,-437,-1381,-717,-2142,20
8781,-2709,-5658,-2949,4184,120,-4303,-258,978,650,-149,-435,-1380,-710,-2137,25
8782,-2712,-5653,-2940,4183,115,-4297,-255,980,651,-147,-428,-1374,-710,-2137,24
8783,-2716,-5653,-2937,4185,111,-4295,-253,983,655,-140,-422,-1371,-709,-2146,21
8784,-2717,-5660,-2943,4188,114,-4301,-249,983,655,-143,-427,-1379,-716,-2148,18
8785,-2722,-5663,-2941,4193,110,-4302,-246,983,653,-148,-429,-1379,-716,-2148,20
8786,-2730,-5661,-2931,4196,101,-4296,-244,983,652,-148,-427,-1378,-713,-2146,22
8787,-2722,-5658,-2936,4190,107,-4297,-245,983,655,-144,-426,-1374,-712,-2149,27
8788,-2705,-5659,-2953,4183,124,-4306,-250,985,654,-143,-428,-1373,-710,-2153,21
8789,-2713,-5666,-2953,4190,121,-4310,-245,988,655,-148,-430,-1375,-714,-2153,16
8790,-2730,-5671,-2941,4201,106,-4306,-243,984,651,-148,-420,-1375,-717,-2155,19
8791,-2734,-5679,-2945,4206,106,-4312,-239,986,653,-143,-426,-1380,-723,-2157,10
8792,-2730,-5680,-2950,4205,111,-4315,-236,988,657,-143,-434,-1382,-729,-2153,14
8793,-2719,-5674,-2955,4197,119,-4315,-237,987,654,-145,-428,-1386,-733,-2164,14
8794,-2714,-5675,-2961,4195,124,-4318,-233,991,658,-142,-424,-1379,-728,-2172,10
8795,-2718,-5675,-2957,4197,120,-4317,-231,990,660,-143,-430,-1382,-732,-2162,8
8796,-2721,-5681,-2961,4201,121,-4321,-228,987,656,-144,-432,-1387,-736,-2162,3
8797,-2721,-5685,-2964,4204,122,-4324,-231,988,657,-142,-429,-1384,-733,-2165,4
8798,-2726,-5683,-2957,4205,116,-4320,-231,991,661,-140,-431,-1386,-730,-2164,7
8799,-2727,-5686,-2959,4207,117,-4322,-226,989,660,-140,-429,-1384,-725,-2170,11
8800,-2721,-5685,-2964,4204,122,-4324,-226,987,660,-143,-434,-1384,-727,-2173,10
8801,-2713,-5679,-2967,4197,128,-4323,-224,990,660,-142,-433,-1385,-728,-2171,9
8802,-2715,-5682,-2968,4199,127,-4325,-223,988,654,-151,-438,-1385,-728,-2171,11
8803,-2713,-5682,-2969,4198,128,-4325,-219,990,660,-147,-433,-1381,-726,-2175,14
8804,-2702,-5676,-2975,4189,137,-4325,-223,992,664,-138,-425,-1383,-726,-2177,12
8805,-2699,-5674,-2975,4187,138,-4324,-218,995,664,-140,-429,-1385,-731,-2174,6
8806,-2703,-5680,-2977,4192,138,-4329,-214,998,666,-138,-426,-1382,-728,-2178,6
8807,-2703,-5681,-2978,4192,138,-4329,-218,991,661,-142,-433,-1383,-727,-2179,14
8808,-2699,-5672,-2972,4186,137,-4322,-213,994,659,-141,-431,-1380,-730,-2181,17
8809,-2702,-5677,-2975,4190,137,-4326,-211,996,661,-140,-434,-1382,-732,-2179,2
8810,-2704,-5677,-2973,4191,135,-4325,-212,994,666,-139,-438,-1382,-730,-2179,4
8811,-2697,-5668,-2972,4183,138,-4320,-214,1000,667,-135,-430,-1380,-729,-2177,12
8812,-2695,-5670,-2976,4183,141,-4323,-212,1000,667,-137,-428,-1382,-732,-2175,6
8813,-2691,-5671,-2980,4182,145,-4325,-213,1001,665,-138,-430,-1380,-735,-2181,4
8814,-2690,-5667,-2978,4179,144,-4323,-213,1002,667,-135,-427,-1377,-735,-2179,7
8815,-2705,-5675,-2970,4191,133,-4323,-208,1001,667,-135,-430,-1377,-743,-2181,7
8816,-2700,-5681,-2981,4191,141,-4331,-212,997,659,-142,-434,-1381,-745,-2177,7
8817,-2690,-5679,-2988,4185,149,-4334,-214,1000,666,-137,-426,-1374,-731,-2177,10
8818,-2694,-5681,-2986,4188,147,-4334,-210,1004,671,-129,-427,-1376,-729,-2181,8
